model_id,pdf_name,scan,table,rotation,draw,text_edit_norm_micro,text_meteor_micro,text_classification_macro_f1,table_micro_precision,table_micro_recall,table_micro_f1,table_teds_mean_on_matched,image_micro_precision,image_micro_recall,image_micro_f1,image_desc_cosine_mean_on_matched,image_desc_applicability,lists_f1,headers_f1,paras_f1,heading_edge_f1_micro,text_accuracy_component,text_semantics_component,text_structure_component,tables_component,hierarchy_component,images_component,score
mistralai__ministral-14b-2512,4. CC ТР ТС 012 (на все ТУ Энергомаш),1,0,0,0,0.7128187956917239,0.7120194619718706,0.9088680718188914,1.0,0.5,0.6666666666666666,0.855952380952381,0.0,0.0,0.0,,0.0,0.88,0.9285714285714286,0.9180327868852458,0.5263157894736842,0.2871812043082761,0.7120194619718706,0.9088680718188914,0.5706349206349206,0.5263157894736842,0.0,0.5528889404172228
mistralai__ministral-14b-2512,4. ДС ТР ТС 032 по 17.11.2029 (SchuF),1,0,0,0,0.668909413419781,0.8776983408955138,0.8680851063829786,1.0,1.0,1.0,0.5428069920317982,0.0,0.0,0.0,,0.0,,0.7999999999999999,0.9361702127659574,,0.33109058658021895,0.8776983408955138,0.8680851063829786,0.5428069920317982,0.0,0.0,0.5409713962327396
mistralai__ministral-14b-2512,7. Приложение к ИК_Анкета_01.2025,0,1,0,0,0.9076109076109076,1.0,1.0,0.8,0.47058823529411764,0.5925925925925927,0.6451379397991716,1.0,0.0,0.0,,0.0,,1.0,,1.0,0.09238909238909243,1.0,1.0,0.38230396432543506,1.0,0.0,0.59955806596236
mistralai__ministral-14b-2512,АП093815,0,1,0,0,1.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mistralai__ministral-14b-2512,Выписка из ТУ 28.14.13-001-40886479-2021 изм.1 (общие требования),1,1,0,0,0.7479318947783079,0.7632701447782545,0.8986872586872586,0.5714285714285714,0.4444444444444444,0.5,0.44392895335947213,1.0,0.0,0.0,,0.0,0.9189189189189189,0.8571428571428571,0.92,1.0,0.2520681052216921,0.7632701447782545,0.8986872586872586,0.22196447667973607,1.0,0.0,0.5330305466390226
mistralai__ministral-14b-2512,Опл022_ИГНФ1-ПСП.СИКН-ТХ01-ОЛ-003_A03,0,0,0,1,0.7821693240512014,0.6774445585920996,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4266005442995173,0.0,0.0,0.0,,0.0,,1.0,1.0,0.5,0.21783067594879857,0.6774445585920996,1.0,0.09480012095544829,0.5,0.0,0.4427788328263142
mistralai__ministral-14b-2512,"ППИ-007-2023 ред.2 Газпромнефь-Снабжение ТУ13, ТУ23",1,1,1,0,0.8565467029714692,0.5586143911078291,0.6526984126984127,0.06329113924050633,0.09803921568627451,0.07692307692307693,0.4614409203977763,1.0,0.0,0.0,,0.0,0.8666666666666665,0.5714285714285714,0.5199999999999999,,0.14345329702853082,0.5586143911078291,0.6526984126984127,0.03549545541521356,0.0,0.0,0.28052077502189454
mistralai__ministral-14b-2512,"Паспорт ЗДП корпус чугун, диск чугун, EPDM НАЗ",0,0,0,1,0.4938896648044693,0.7639209967487781,0.8976982097186701,1.0,1.0,1.0,0.8854126984126984,0.0,0.0,0.0,,0.0,1.0,0.8235294117647058,0.8695652173913044,0.9090909090909091,0.5061103351955307,0.7639209967487781,0.8976982097186701,0.8854126984126984,0.9090909090909091,0.0,0.7201541950355084
mistralai__ministral-14b-2512,Поз 80 103 Кран шаровой DN200 600LB,0,0,0,1,0.624390243902439,0.4731982351173401,0.6444444444444445,1.0,0.6,0.7499999999999999,0.805007785186147,0.0,0.0,0.0,,0.0,0.888888888888889,0.4,,,0.375609756097561,0.4731982351173401,0.6444444444444445,0.6037558388896102,0.0,0.0,0.429619832248314
mistralai__ministral-14b-2512,Т.Х._К302_PN_160_DN100____НО_б.с.,0,0,0,1,0.6104023552502453,0.8005543014296701,0.8078431372549021,0.2,0.3333333333333333,0.25,0.406208504352335,0.0,0.0,0.0,,0.0,0.8,0.8,0.8235294117647058,1.0,0.38959764474975467,0.8005543014296701,0.8078431372549021,0.10155212608808376,1.0,0.0,0.5390248823507082
mistralai__ministral-14b-2512,ТПР.20.25.00.000спецификация_20251111110159.019_X,0,1,0,1,0.8633578431372549,0.6241307778864645,0.9166666666666666,0.5277777777777778,0.7307692307692307,0.6129032258064515,0.4060541877320604,0.0,1.0,0.0,,0.0,,,0.9166666666666666,,0.13664215686274506,0.6241307778864645,0.9166666666666666,0.24887192151319829,0.0,0.0,0.37746761798994205
mistralai__ministral-14b-2512,ТУ -006- ЗКЛ,1,0,0,0,0.34735930735930737,0.8955914724881459,0.7507157724820527,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4755090403516191,0.0,0.0,0.0,,0.0,0.8526315789473684,0.5423728813559323,0.8571428571428572,1.0,0.6526406926406927,0.8955914724881459,0.7507157724820527,0.12968428373225974,1.0,0.0,0.6256022639009695
mistralai__ministral-14b-2512,отклонения от требований ТТТ-01.02-03 версия 2.1,0,1,0,0,0.8689700130378096,0.13880213612087758,1.0,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.3424754569132642,1.0,1.0,1.0,,0.0,,,1.0,,0.13102998696219037,0.13880213612087758,1.0,0.18265357702040758,0.0,0.75,0.29148874617484855
pp_v3,0. Сертификат ИНТИ (INTI.QS.PS.20-12-2023-488),0,0,0,0,0.750109409190372,0.3588963964259318,0.7450980392156863,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,,0.6666666666666666,0.8235294117647058,,0.24989059080962805,0.3588963964259318,0.7450980392156863,0.0,0.0,0.0,0.2639614526912429
pp_v3,1. Сертификат ИНТЕРГАЗСЕРТ (ОГН4.RU.1102.В03418),1,0,0,0,0.44636363636363635,0.3521218541004745,0.7777777777777778,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,,0.6666666666666666,0.888888888888889,,0.5536363636363637,0.3521218541004745,0.7777777777777778,0.0,0.0,0.0,0.3431062211008762
pp_v3,1.1. Затвор с редуктором  и удлин,0,0,0,1,0.8104089219330854,0.33861830299923096,1.0,0.3333333333333333,0.25,0.28571428571428575,0.9583333333333334,0.0,0.0,0.0,,0.0,,,1.0,,0.18959107806691455,0.33861830299923096,1.0,0.27380952380952384,0.0,0.0,0.3368142500284411
pp_v3,1.ТП 1751-25,0,1,0,0,0.8664274322169059,0.15240119636135566,0.27692307692307694,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.4,0.15384615384615385,,0.13357256778309412,0.15240119636135566,0.27692307692307694,0.0,0.0,0.0,0.11303190257457398
pp_v3,1187-25 Расчет и чертежи по ТУ,0,1,1,1,0.868421052631579,0.22004357298474947,0.7333333333333334,0.6,0.3,0.4,0.2768330759877149,0.0,0.0,0.0,,0.0,,0.8,0.6666666666666666,,0.13157894736842102,0.22004357298474947,0.7333333333333334,0.11073323039508597,0.0,0.0,0.22005227616730982
pp_v3,2. Затвор дисковый DN200 1.0 МПа,0,0,0,1,0.9180790960451978,0.10582010582010583,,1.0,0.25,0.4,0.45373015873015876,0.0,0.0,0.0,,0.0,,,,,0.08192090395480223,0.10582010582010583,0.0,0.1814920634920635,0.0,0.0,0.08323366514213972
pp_v3,2.1 Сертификат на тип ЗКС (ЕАЭС RU СТ-RU.НВ94.01974),1,0,0,0,0.6159292035398231,0.3756517122071381,0.8736842105263158,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,,0.8,0.9473684210526316,,0.38407079646017694,0.3756517122071381,0.8736842105263158,0.0,0.0,0.0,0.32098325874577616
pp_v3,3. Заполн. Опл001_ОЛ СППК 180.2 - Энергомаш,1,1,0,0,0.4932292708958709,0.6688596000178708,0.5147783251231527,0.8,0.6666666666666666,0.7272727272727272,0.2865102142987762,0.0,0.0,0.0,,0.0,0.21428571428571427,0.7586206896551724,0.5714285714285714,,0.5067707291041291,0.6688596000178708,0.5147783251231527,0.2083710649445645,0.0,0.0,0.41279854403788574
pp_v3,4. CC ТР ТС 012 (на все ТУ Энергомаш),1,0,0,0,0.7867845456111143,0.4290287547693024,0.7923853923853924,0.5,0.5,0.5,0.855952380952381,0.0,0.0,0.0,,0.0,0.6666666666666666,0.8181818181818182,0.8923076923076922,0.28571428571428575,0.21321545438888567,0.4290287547693024,0.7923853923853924,0.4279761904761905,0.28571428571428575,0.0,0.3935855278140226
pp_v3,4. ДС ТР ТС 032 по 17.11.2029 (SchuF),1,0,0,0,0.43127160968113715,0.5244874769987055,0.7984496124031006,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.6666666666666665,0.9302325581395349,,0.5687283903188629,0.5244874769987055,0.7984496124031006,0.0,0.0,0.0,0.3930714086898571
pp_v3,7. Приложение к ИК_Анкета_01.2025,0,1,0,0,1.0,0.0,,1.0,0.11764705882352941,0.21052631578947367,0.06897889097591425,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.014521871784403,0.0,0.0,0.0029043743568806
pp_v3,АП093815,0,1,0,0,1.0,0.0,,0.75,0.75,0.75,0.896823491655982,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.6726176187419864,0.0,0.0,0.1345235237483973
pp_v3,Выписка из ТУ 28.14.13-001-40886479-2021 изм.1 (общие требования),1,1,0,0,0.8161202649906574,0.283943720544641,0.6691176470588235,0.2857142857142857,0.2222222222222222,0.25,0.8666228655229722,0.0,0.0,0.0,,0.0,,0.5882352941176471,0.7499999999999999,,0.18387973500934263,0.283943720544641,0.6691176470588235,0.21665571638074305,0.0,0.0,0.26065465422346806
pp_v3,Опл022_ИГНФ1-ПСП.СИКН-ТХ01-ОЛ-003_A03,0,0,0,1,0.3215258855585831,0.33602930549395743,0.7619047619047619,1.0,0.4444444444444444,0.6153846153846153,0.13387808782958852,1.0,0.0,0.0,,0.0,,0.6666666666666666,0.8571428571428571,,0.6784741144414169,0.33602930549395743,0.7619047619047619,0.08238651558743908,0.0,0.0,0.38438887238704567
pp_v3,"ППИ-007-2023 ред.2 Газпромнефь-Снабжение ТУ13, ТУ23",1,1,1,0,0.838254113345521,0.2729925498170955,0.5277272727272727,0.07142857142857142,0.0392156862745098,0.050632911392405056,0.9125476250126345,0.0,0.0,0.0,,0.0,0.8181818181818181,0.125,0.6399999999999999,,0.16174588665447898,0.2729925498170955,0.5277272727272727,0.0462049430386144,0.0,0.0,0.1970846886347074
pp_v3,"Паспорт ЗДП корпус чугун, диск чугун, EPDM НАЗ",0,0,0,1,0.7137327188940092,0.5114250980187439,0.7161125319693095,1.0,1.0,1.0,0.9544674863797672,0.25,0.25,0.25,0.6191235184669495,1.0,,0.8235294117647058,0.6086956521739131,,0.28626728110599076,0.5114250980187439,0.7161125319693095,0.9544674863797672,0.0,0.34228087961673737,0.5148475158333704
pp_v3,Поз 80 103 Кран шаровой DN200 600LB,0,0,0,1,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pp_v3,Т.Х._К302_PN_160_DN100____НО_б.с.,0,0,0,1,0.881770145310436,0.09226352189866709,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.0,,0.11822985468956404,0.09226352189866709,1.0,0.0,0.0,0.0,0.2026233441470578
pp_v3,ТПР.20.25.00.000спецификация_20251111110159.019_X,0,1,0,1,0.5061728395061729,0.04690431519699812,1.0,1.0,0.5,0.6666666666666666,0.5473605777681765,1.0,1.0,1.0,,0.0,,,1.0,,0.49382716049382713,0.04690431519699812,1.0,0.36490705184545097,0.0,0.75,0.3956642792917965
pp_v3,ТУ -006- ЗКЛ,1,0,0,0,0.6261630734316745,0.48578988658907235,0.5533062574209083,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5565899808903224,0.0,0.0,0.0,,0.0,0.35789473684210527,0.6451612903225806,0.6568627450980392,0.8333333333333333,0.37383692656832546,0.48578988658907235,0.5533062574209083,0.3035945350310849,0.8333333333333333,0.0,0.441954882242036
pp_v3,отклонения от требований ТТТ-01.02-03 версия 2.1,0,1,0,0,0.9311563471868816,0.07901633446417339,1.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.632284466645797,1.0,1.0,1.0,,0.0,,,1.0,,0.06884365281311844,0.07901633446417339,1.0,0.16860919110554584,0.0,0.75,0.2581868350404321
mineru_ppl,0. Сертификат ИНТИ (INTI.QS.PS.20-12-2023-488),0,0,0,0,0.2564102564102564,0.6628294589782956,0.6,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,,0.4,0.7999999999999999,,0.7435897435897436,0.6628294589782956,0.6,0.0,0.0,0.0,0.4416048006420098
mineru_ppl,1. Сертификат ИНТЕРГАЗСЕРТ (ОГН4.RU.1102.В03418),1,0,0,0,0.38054016620498615,0.4544368129483978,0.9157894736842106,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,1.0,0.8,0.9473684210526316,,0.6194598337950139,0.4544368129483978,0.9157894736842106,0.0,0.0,0.0,0.4058425827384845
mineru_ppl,1.1. Затвор с редуктором  и удлин,0,0,0,1,0.44423791821561337,0.38461538461538464,1.0,0.5,0.5,0.5,0.9304410305788982,1.0,1.0,1.0,0.5461194068193436,1.0,,,1.0,,0.5557620817843867,0.38461538461538464,1.0,0.4652205152894491,0.0,0.8865298517048359,0.5224649622430744
mineru_ppl,1.ТП 1751-25,0,1,0,0,0.41540642722117205,0.7256878250065042,0.9522102747909199,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.967741935483871,1.0,0.888888888888889,,0.584593572778828,0.7256878250065042,0.9522102747909199,0.0,0.0,0.0,0.47040189066497096
mineru_ppl,1187-25 Расчет и чертежи по ТУ,0,1,1,1,1.0,0.0,,0.6,0.3,0.4,0.19923720588516733,0.5,0.3333333333333333,0.4,0.4866671562194824,1.0,,,,,0.0,0.0,0.0,0.07969488235406694,0.0,0.42166678905487065,0.037022315923556925
mineru_ppl,2. Затвор дисковый DN200 1.0 МПа,0,0,0,1,0.8924205378973105,0.17460317460317462,1.0,0.5,0.5,0.5,0.5835486919126625,1.0,0.75,0.8571428571428571,0.59784996509552,1.0,,1.0,,,0.10757946210268954,0.17460317460317462,1.0,0.2917743459563312,0.0,0.7923196341310228,0.3185165100742834
mineru_ppl,2.1 Сертификат на тип ЗКС (ЕАЭС RU СТ-RU.НВ94.01974),1,0,0,0,0.29323548181238035,0.5757340109292304,0.7708333333333333,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,,0.6666666666666666,0.875,,0.7067645181876197,0.5757340109292304,0.7708333333333333,0.0,0.0,0.0,0.4362496322792125
mineru_ppl,3. Заполн. Опл001_ОЛ СППК 180.2 - Энергомаш,1,1,0,0,0.6739742086752638,0.3771887850709536,0.5234235916588857,1.0,0.3333333333333333,0.5,0.5453464315240122,0.0,0.0,0.0,,0.0,0.47058823529411764,0.56,0.5396825396825397,,0.3260257913247362,0.3771887850709536,0.5234235916588857,0.2726732157620061,0.0,0.0,0.3088518260001566
mineru_ppl,4. CC ТР ТС 012 (на все ТУ Энергомаш),1,0,0,0,0.7272727272727273,0.4483527530449089,0.7877385772122615,0.5,0.5,0.5,0.855952380952381,0.0,0.0,0.0,,0.0,0.7692307692307693,0.7368421052631579,0.8571428571428571,,0.2727272727272727,0.4483527530449089,0.7877385772122615,0.4279761904761905,0.0,0.0,0.38402603112012274
mineru_ppl,4. ДС ТР ТС 032 по 17.11.2029 (SchuF),1,0,0,0,0.3428769337335488,0.522238894994746,0.7444444444444445,1.0,1.0,1.0,0.9667628796204043,0.0,0.0,0.0,,0.0,,0.6,0.8888888888888888,,0.6571230662664511,0.522238894994746,0.7444444444444445,0.9667628796204043,0.0,0.0,0.5998597329060468
mineru_ppl,7. Приложение к ИК_Анкета_01.2025,0,1,0,0,0.3303964757709251,0.8333333333333334,1.0,0.8333333333333334,0.29411764705882354,0.4347826086956522,0.31813287816459745,1.0,0.0,0.0,,0.0,,1.0,,,0.6696035242290749,0.8333333333333334,1.0,0.13831864268025978,0.0,0.0,0.553397942926654
mineru_ppl,АП093815,0,1,0,0,1.0,0.0,,0.3333333333333333,0.25,0.28571428571428575,0.8136592172837862,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.23247406208108182,0.0,0.0,0.04649481241621636
mineru_ppl,Выписка из ТУ 28.14.13-001-40886479-2021 изм.1 (общие требования),1,1,0,0,0.5526678001781232,0.5086592354996271,0.900644122383253,0.4,0.4444444444444444,0.4210526315789474,0.6086919900360483,1.0,0.0,0.0,,0.0,0.888888888888889,0.9,0.9130434782608696,,0.4473321998218768,0.5086592354996271,0.900644122383253,0.2562913642257046,0.0,0.0,0.4253527500330049
mineru_ppl,Опл022_ИГНФ1-ПСП.СИКН-ТХ01-ОЛ-003_A03,0,0,0,1,0.2378815080789946,0.4840935591764092,1.0,0.5,0.3333333333333333,0.4,0.25090432433105864,1.0,0.25,0.4,0.41801851987838745,1.0,,1.0,1.0,,0.7621184919210053,0.4840935591764092,1.0,0.10036172973242347,0.0,0.4045046299695969,0.5018505902193182
mineru_ppl,"ППИ-007-2023 ред.2 Газпромнефь-Снабжение ТУ13, ТУ23",1,1,1,0,0.9823112606412805,0.04715455470839488,1.0,0.07407407407407407,0.0392156862745098,0.05128205128205129,0.5716140046931593,1.0,0.034482758620689655,0.06666666666666667,0.8164260387420654,1.0,,1.0,1.0,,0.017688739358719507,0.04715455470839488,1.0,0.029313538702213298,0.0,0.25410650968551635,0.18477885674149708
mineru_ppl,"Паспорт ЗДП корпус чугун, диск чугун, EPDM НАЗ",0,0,0,1,0.6602112676056338,0.47797243360870273,0.8562091503267975,1.0,1.0,1.0,0.9806119093611354,1.0,0.25,0.4,0.7150033712387085,1.0,,0.8888888888888888,0.823529411764706,,0.33978873239436624,0.47797243360870273,0.8562091503267975,0.9806119093611354,0.0,0.47875084280967717,0.5529315880624978
mineru_ppl,Поз 80 103 Кран шаровой DN200 600LB,0,0,0,1,0.8872305140961857,0.21940928270042195,,0.5,0.4,0.4444444444444445,0.9151900437310654,0.42857142857142855,0.6,0.5,0.540851871172587,1.0,,,,,0.1127694859038143,0.21940928270042195,0.0,0.4067511305471402,0.0,0.5102129677931467,0.18990556665014444
mineru_ppl,Т.Х._К302_PN_160_DN100____НО_б.с.,0,0,0,1,0.8383122882660918,0.47648674854557216,1.0,0.0,0.0,0.0,,0.5,1.0,0.6666666666666666,0.49094486236572266,1.0,1.0,1.0,1.0,,0.16168771173390817,0.47648674854557216,1.0,0.0,0.0,0.6227362155914307,0.3406804258494416
mineru_ppl,ТПР.20.25.00.000спецификация_20251111110159.019_X,0,1,0,1,0.49382716049382713,0.04923076923076923,1.0,0.3888888888888889,0.5384615384615384,0.45161290322580644,0.711635852838478,1.0,1.0,1.0,,0.0,,,1.0,,0.5061728395061729,0.04923076923076923,1.0,0.32138393353995776,0.0,0.75,0.390627688892227
mineru_ppl,ТУ -006- ЗКЛ,1,0,0,0,0.631153474903475,0.3515190507934807,0.5113342257920571,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6039017094134129,1.0,0.0,0.0,,0.0,0.36666666666666675,0.4444444444444444,0.7228915662650601,,0.36884652509652505,0.3515190507934807,0.5113342257920571,0.3294009324073161,0.0,0.0,0.32267171432277325
mineru_ppl,отклонения от требований ТТТ-01.02-03 версия 2.1,0,1,0,0,1.0,0.0,,0.4,0.2222222222222222,0.2857142857142857,0.17176930781370525,1.0,1.0,1.0,,0.0,,,,,0.0,0.0,0.0,0.04907694508963007,0.0,0.75,0.04731538901792602
olmocr,0. Сертификат ИНТИ (INTI.QS.PS.20-12-2023-488),0,0,0,0,0.7907317073170732,0.2746100229000366,0.8,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,,,0.8,,0.2092682926829268,0.2746100229000366,0.8,0.0,0.0,0.0,0.24096957889574083
olmocr,1. Сертификат ИНТЕРГАЗСЕРТ (ОГН4.RU.1102.В03418),1,0,0,0,0.4339948231233822,0.6106215517715446,0.9444444444444444,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,1.0,,0.888888888888889,,0.5660051768766178,0.6106215517715446,0.9444444444444444,0.0,0.0,0.0,0.43582334882870727
olmocr,1.1. Затвор с редуктором  и удлин,0,0,0,1,0.137546468401487,0.6457123450500933,0.8571428571428571,0.6666666666666666,0.5,0.5714285714285715,0.9887152777777778,1.0,0.0,0.0,,0.0,,,0.8571428571428571,,0.862453531598513,0.6457123450500933,0.8571428571428571,0.5649801587301588,0.0,0.0,0.6186089294796119
olmocr,1.ТП 1751-25,0,1,0,0,1.0,0.0,,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olmocr,1187-25 Расчет и чертежи по ТУ,0,1,1,1,0.5937698664971393,0.6986852971615418,0.5263157894736842,0.75,0.6,0.6666666666666665,0.41883761038818496,1.0,0.0,0.0,,0.0,,,0.5263157894736842,,0.40623013350286075,0.6986852971615418,0.5263157894736842,0.27922507359212323,0.0,0.0,0.4110212408055779
olmocr,2. Затвор дисковый DN200 1.0 МПа,0,0,0,1,0.9122807017543859,0.1589721254355401,,0.5,0.25,0.3333333333333333,1.0,1.0,0.0,0.0,,0.0,,,,,0.08771929824561409,0.1589721254355401,0.0,0.3333333333333333,0.0,0.0,0.12833952258695522
olmocr,2.1 Сертификат на тип ЗКС (ЕАЭС RU СТ-RU.НВ94.01974),1,0,0,0,0.351044776119403,0.5750373372386388,0.8571428571428571,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,,,0.8571428571428571,,0.648955223880597,0.5750373372386388,0.8571428571428571,0.0,0.0,0.0,0.43456956885123754
olmocr,3. Заполн. Опл001_ОЛ СППК 180.2 - Энергомаш,1,1,0,0,0.6751340671747107,0.3619675073656074,0.7502164502164501,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.755333112112854,1.0,0.0,0.0,,0.0,0.8095238095238095,,0.6909090909090908,,0.3248659328252893,0.3619675073656074,0.7502164502164501,0.6294442600940451,0.0,0.0,0.4101296795990007
olmocr,4. CC ТР ТС 012 (на все ТУ Энергомаш),1,0,0,0,0.3967923768621662,0.3892376330898551,0.8944444444444445,1.0,1.0,1.0,0.9156369030197657,1.0,0.0,0.0,,0.0,0.9,,0.888888888888889,,0.6032076231378338,0.3892376330898551,0.8944444444444445,0.9156369030197657,0.0,0.0,0.565405361327542
olmocr,4. ДС ТР ТС 032 по 17.11.2029 (SchuF),1,0,0,0,0.3136520076481836,0.612933400157617,0.9047619047619047,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,0.9047619047619047,,0.6863479923518164,0.612933400157617,0.9047619047619047,0.0,0.0,0.0,0.46053463384164406
olmocr,7. Приложение к ИК_Анкета_01.2025,0,1,0,0,0.9327875915553641,0.6666666666666666,,1.0,0.4117647058823529,0.5833333333333334,0.583361101067949,1.0,0.0,0.0,,0.0,,,,,0.06721240844463594,0.6666666666666666,0.0,0.3402939756229703,0.0,0.0,0.25152856390241973
olmocr,АП093815,0,1,0,0,1.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olmocr,Выписка из ТУ 28.14.13-001-40886479-2021 изм.1 (общие требования),1,1,0,0,0.5705109489051094,0.5746304429263333,0.8282657657657657,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.6487065616695528,1.0,0.0,0.0,,0.0,0.8648648648648648,,0.7916666666666667,,0.42948905109489055,0.5746304429263333,0.8282657657657657,0.21623552055651757,0.0,0.0,0.41851684248147425
olmocr,Опл022_ИГНФ1-ПСП.СИКН-ТХ01-ОЛ-003_A03,0,0,0,1,0.9936247723132969,0.10858585858585858,,0.75,0.3333333333333333,0.46153846153846156,0.8298674794983906,1.0,0.0,0.0,,0.0,,,,,0.006375227686703067,0.10858585858585858,0.0,0.38301575976848795,0.0,0.0,0.10534342352183801
olmocr,"ППИ-007-2023 ред.2 Газпромнефь-Снабжение ТУ13, ТУ23",1,1,1,0,0.7275645312291026,0.4977500241115371,0.7953488372093024,0.325,0.2549019607843137,0.28571428571428575,0.5841385685158593,1.0,0.0,0.0,,0.0,0.8,,0.7906976744186047,,0.2724354687708974,0.4977500241115371,0.7953488372093024,0.1668967338616741,0.0,0.0,0.34522804557433884
olmocr,"Паспорт ЗДП корпус чугун, диск чугун, EPDM НАЗ",0,0,0,1,0.9057094550656782,0.26796471093458185,0.5,0.5,0.6666666666666666,0.5714285714285715,0.9656190476190476,1.0,0.0,0.0,,0.0,,,0.5,,0.09429054493432176,0.26796471093458185,0.5,0.5517823129251701,0.0,0.0,0.2759202765522599
olmocr,Поз 80 103 Кран шаровой DN200 600LB,0,0,0,1,0.08163265306122448,0.9618055555555557,0.8585858585858586,0.6666666666666666,0.4,0.5,0.9767500905932923,1.0,0.0,0.0,,0.0,1.0,0.6666666666666666,0.9090909090909091,,0.9183673469387755,0.9618055555555557,0.8585858585858586,0.48837504529664616,0.0,0.0,0.6965061134707908
olmocr,Т.Х._К302_PN_160_DN100____НО_б.с.,0,0,0,1,0.47613143211407316,0.5848605278536074,0.9166666666666666,1.0,1.0,1.0,0.7943836240415753,1.0,0.0,0.0,,0.0,1.0,,0.8333333333333333,,0.5238685678859268,0.5848605278536074,0.9166666666666666,0.7943836240415753,0.0,0.0,0.5735589987431986
olmocr,ТПР.20.25.00.000спецификация_20251111110159.019_X,0,1,0,1,0.5531914893617021,0.04923076923076923,1.0,0.6153846153846154,0.3076923076923077,0.4102564102564103,0.4059900263860622,1.0,1.0,1.0,,0.0,,,1.0,,0.44680851063829785,0.04923076923076923,1.0,0.16656001082505117,0.0,0.75,0.34482182213227697
olmocr,ТУ -006- ЗКЛ,1,0,0,0,0.5401807084729535,0.4832203298808024,0.726974358974359,0.5,0.09090909090909091,0.15384615384615385,0.8605697151424287,1.0,0.0,0.0,,0.0,0.7360000000000001,,0.717948717948718,,0.4598192915270465,0.4832203298808024,0.726974358974359,0.1323953407911429,0.0,0.0,0.37128512735634467
olmocr,отклонения от требований ТТТ-01.02-03 версия 2.1,0,1,0,0,0.4655982905982906,0.56956336769749,0.8211382113821137,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5939324245785657,1.0,1.0,1.0,,0.0,0.6666666666666666,,0.975609756097561,,0.5344017094017094,0.56956336769749,0.8211382113821137,0.527939932958725,0.0,0.75,0.5422499875738619
hy_ocr,0. Сертификат ИНТИ (INTI.QS.PS.20-12-2023-488),0,0,0,0,0.12758813654169,0.8017444643875367,0.75,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,,0.6666666666666666,0.8333333333333333,,0.87241186345831,0.8017444643875367,0.75,0.0,0.0,0.0,0.5310390819614617
hy_ocr,1. Сертификат ИНТЕРГАЗСЕРТ (ОГН4.RU.1102.В03418),1,0,0,0,0.4034934497816594,0.7378257795771654,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,,0.5965065502183406,0.7378257795771654,1.0,0.0,0.0,0.0,0.4835830824488765
hy_ocr,1.1. Затвор с редуктором  и удлин,0,0,0,1,0.21390374331550802,0.7897435897435898,1.0,0.6,0.75,0.6666666666666665,0.7251351906640369,1.0,0.0,0.0,,0.0,,,1.0,,0.786096256684492,0.7897435897435898,1.0,0.48342346044269113,0.0,0.0,0.6406446536955587
hy_ocr,1.ТП 1751-25,0,1,0,0,0.9975516866158868,0.016666666666666666,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,1.0,,,0.002448313384113221,0.016666666666666666,1.0,0.0,0.0,0.0,0.15477874501269498
